"HttpPath","RouteFile","ExternalRefs"
"/api/admin/teachers/[id]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\admin\teachers\[id]\route.ts","0"
"/api/exams/[sessionId]/enroll","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\[sessionId]\enroll\route.ts","0"
"/api/exams/[sessionId]/enrollments","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\[sessionId]\enrollments\route.ts","0"
"/api/exams/[sessionId]/evaluations","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\[sessionId]\evaluations\route.ts","0"
"/api/exams/[sessionId]/invite-school","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\[sessionId]\invite-school\route.ts","0"
"/api/exams/[sessionId]/lifecycle","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\[sessionId]\lifecycle\route.ts","0"
"/api/exams/analytics","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\analytics\route.ts","0"
"/api/exams/audit","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\audit\route.ts","0"
"/api/exams/available-for-school","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\available-for-school\route.ts","0"
"/api/exams/certificates/[id]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\certificates\[id]\route.ts","0"
"/api/exams/certificates/generate","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\certificates\generate\route.ts","0"
"/api/exams/certificates/jobs","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\certificates\jobs\route.ts","0"
"/api/exams/certificates/jobs/tick","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\certificates\jobs\tick\route.ts","0"
"/api/exams/notifications/status","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\notifications\status\route.ts","0"
"/api/exams/notifications/trigger","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\notifications\trigger\route.ts","0"
"/api/exams/results","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\results\route.ts","0"
"/api/exams/results/[sessionId]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\results\[sessionId]\route.ts","0"
"/api/exams/roles","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\roles\route.ts","0"
"/api/exams/upgrade-to-pro","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\exams\upgrade-to-pro\route.ts","0"
"/api/media/[id]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\media\[id]\route.ts","0"
"/api/portal/exams/feed","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\portal\exams\feed\route.ts","0"
"/api/public/branding/[tenantSlug]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\branding\[tenantSlug]\route.ts","0"
"/api/public/ecosystem-stats","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\ecosystem-stats\route.ts","0"
"/api/public/exams/[examId]/register","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\exams\[examId]\register\route.ts","0"
"/api/public/form/[tenantSlug]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\form\[tenantSlug]\route.ts","0"
"/api/public/integrations/[tenantSlug]/calendar","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\integrations\[tenantSlug]\calendar\route.ts","0"
"/api/public/integrations/[tenantSlug]/events","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\integrations\[tenantSlug]\events\route.ts","0"
"/api/public/integrations/oauth/config","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\integrations\oauth\config\route.ts","0"
"/api/public/portal/events/[id]/media","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\events\[id]\media\route.ts","0"
"/api/public/portal/events/[id]/participants","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\events\[id]\participants\route.ts","0"
